mape,smape,rmse,mase,coverage,n_scored,mean_h,commodity,model,kind
0.0823541589803844,0.0811493749920272,95.44970818480957,0.6070341781308561,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Extra trees,single
0.0590080282393968,0.0594933214688022,82.94917308709499,0.4412785259907906,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Gradient boosting,single
0.0698772926179577,0.0711290976553753,86.73664463496709,0.5199831271966562,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Hist gradient boosting,single
0.1273408487503085,0.1185872494916057,151.98875974955976,0.9211615144711692,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Support vector (RBF),single
0.1406160450429257,0.1301531689193199,154.14321917271167,1.018729956771164,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",K-nearest neighbours,single
1.5368469655536928e+104,1.6992353050619364,2.2093745330715532e+107,1.052747523255568e+105,0.4285714285714285,3,2.0,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Neural net (MLP),single
0.1422393164394201,0.1243358665760111,187.24677548684497,1.0211445903512528,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Bayesian ridge (lags),single
0.1378926223689354,0.1233691401780675,178.71625085451277,0.9959155877640888,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Gaussian process,single
0.0581746107686901,0.0586650695149436,75.86593627139793,0.4344764849046711,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Ensemble: top-5 mean,ensemble
0.0586076232481806,0.0591366697331986,76.68279104824596,0.4378544541520698,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Ensemble: inverse-error,ensemble
0.0549505904251563,0.0552217379461471,75.68516102515282,0.4103219469793003,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Ensemble: annealed weights,ensemble
0.0562561084721135,0.0563836003015333,74.76375810466384,0.4186173473735384,1.0,7,4.285714285714286,"BOX PANEL,SIZE:300(A) X 200(B) X 150(C)",Ensemble: greedy selection,ensemble
0.2398032264281032,0.2351235664786711,583.6986379973822,1.7793200468933132,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Naive (last price),single
0.1807164688433842,0.1813890604255204,445.5773308144056,1.3404377931954092,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Seasonal naive (12m),single
0.2408317300063086,0.2365400490843091,589.527175385369,1.7900952889813373,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Drift,single
0.2828915640855263,0.2770310708080007,566.0024911925107,2.0383887773265243,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Moving average (auto-k),single
0.2437209192351792,0.2396613983840948,577.3419419843932,1.802081546962552,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Simple exp. smoothing,single
0.27236281787804,0.263797134375629,646.4897227228104,2.006794976294193,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Holt trend (damped-auto),single
0.2513929265069464,0.2429581743770444,534.580610379007,1.8263420733832447,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Holt-Winters seasonal,single
0.258126621824966,0.2544802631939703,564.6255810326122,1.887239120664248,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Theta method,single
0.2155062557209403,0.2047480802680407,401.5645140948674,1.4999886754152816,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Linear trend,single
0.2722436749553526,0.2539457894986364,561.5162822114587,1.933826083436213,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Autoregressive (ridge),single
0.1847551307047334,0.1817422356161625,467.6670850933477,1.3932811520102737,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Random forest,single
0.228235226124031,0.2239668709715427,514.1038539456802,1.666880153949107,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Extra trees,single
0.1919916323907699,0.1829675303934796,471.3696705313248,1.417482567324526,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Gradient boosting,single
0.1783141642560974,0.176644527744775,444.5494704123497,1.3434444878684433,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Hist gradient boosting,single
0.1998428811270673,0.1960275228998836,477.2192855230642,1.4845173492004795,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",Support vector (RBF),single
0.1725382204571419,0.1649257724883171,407.37110443310775,1.2684292174618377,1.0,5,3.2,"BOX PANEL,SIZE:400(A) X 410(B) X 280(C)",K-nearest neighbours,single
